"ENSEMBL_DAna","mean.nrc.f","mean.nrc.m","pvalue","stderr","foldchanges","log2FoldChangeMF","ENSEMBL_DMel","SYMBOL_DMel"
"FBgn0091853",0.239821962134549,223.048858698165,0.000539525855592992,33.2892853047852,930.060185951719,9.86118026853792,"FBgn0031292","CG15824"
"FBgn0091852",75.9109374369112,102.118339060678,0.0384467693646268,9.92020889798287,1.34523880890745,0.427862305007977,"FBgn0031281","Saf6"
"FBgn0091850",103.824150238957,61.2654724737354,1.07201917256349e-05,3.17729326066455,-1.6946600760072,-0.760995918883979,"FBgn0031284","PGAP2"
"FBgn0091848",398.608481497256,920.107597267798,0.000988417674067411,87.3228597004176,2.30829909542236,1.20683017178477,"FBgn0020304","drongo"
"FBgn0091847",45.4737205782121,31.268022675229,0.023475411034869,4.70791750568555,-1.45432031473602,-0.540345058519377,"FBgn0031287","CG4291"
"FBgn0091846",196.434662154111,270.999585481254,0.0130847110072729,21.4044621105196,1.37959147591093,0.464241119951541,"FBgn0029095","aru"
"FBgn0091845",300.947384264434,419.311749420985,0.000734481643361742,18.7351012961022,1.39330584462747,0.478511978754259,"FBgn0025608","Faf2"
"FBgn0091844",87.6214469182327,209.524072224469,0.000403611296672539,17.2612046267179,2.39124186593259,1.25776006109678,"FBgn0032706","Irk3"
"FBgn0091843",294.726557353378,843.307738697535,4.69496819391023e-06,35.5655462930571,2.86132252984045,1.5166821282012,"FBgn0032666","CG5758"
"FBgn0091842",175.005677841315,262.765610861187,0.0416265086944613,33.9818871110648,1.50146906147495,0.586374747744532,"FBgn0032665","CG15152"
"FBgn0091838",1947.59104987666,4661.43466450478,1.01800668362453e-05,200.818551887647,2.39343606800822,1.25908327018998,"FBgn0000120","Arr1"
"FBgn0091837",5.45664307059152,83.6972375058663,0.000568619982464486,11.804551048905,15.3385948875694,3.9390944237789,"FBgn0243486","rdo"
"FBgn0091834",0,78.4106998003494,0.000197475058883485,9.74872361979357,Inf,Inf,"FBgn0051742","Prosbeta5R2"
"FBgn0091832",139.337050901326,101.783658075438,0.012913312398253,10.7465991547867,-1.36895306708327,-0.45307298637165,"FBgn0032656","CG5674"
"FBgn0091831",19.4945200198739,55.3322203735574,0.000287321482174411,4.76860376271428,2.83834740825362,1.50505118329917,"FBgn0261089","Sytalpha"
"FBgn0091829",1.21624703689469,586.989616253328,0.000258073877665705,76.4379197303617,482.623676314991,8.91475488208837,"FBgn0013810","Dhc36C"
"FBgn0091825",411.730144328101,482.539291431214,0.0061588129066913,17.1521938339648,1.17197950667097,0.228947342897825,"FBgn0032640","Sgt"
"FBgn0091824",0.1531241289693,441.902190507163,3.9526968627754e-05,41.3207813152617,2885.90827246932,11.4948097296898,"FBgn0032637","CG5050"
"FBgn0091823",1.71226829452389,242.924700824551,0.000298210412510234,32.3141390787455,141.873035669389,7.14845660720277,"FBgn0032636","CG5043"
"FBgn0091822",14.5199649348484,141.135995332487,0.00164102235619128,23.3839073796467,9.72013334507134,3.28097610549295,"FBgn0051803","Rsph9"
"FBgn0091821",864.67280960439,1923.60210327546,0.000280368200909137,140.275698484071,2.2246589483432,1.15358418046211,"FBgn0020503","CLIP-190"
"FBgn0091818",0,1.7066829590207,0.041079129680505,0.658340180893591,Inf,Inf,"FBgn0045486","Gr36b"
"FBgn0091816",0,3.13771040794405,0.0202699717239455,1.00178584099161,Inf,Inf,"FBgn0045486","Gr36b"
"FBgn0091814",0,108.709893075743,0.000378113215256068,15.2096041033095,Inf,Inf,"FBgn0085198","CG34169"
"FBgn0091813",0.537580141713077,21.8961673584595,0.00341640790154956,4.56944643768212,40.7309825260364,5.34805471080845,"FBgn0083942","CG34106"
"FBgn0091809",0,103.983492820598,0.000370595930141058,14.494811528019,Inf,Inf,"FBgn0032625","CG15136"
"FBgn0091808",5.6803436158656,25.1190073732368,0.0100842923551873,5.25320752370454,4.42209293520161,2.1447293453137,"FBgn0053179","beat-IIIb"
"FBgn0274328",0,181.43810390068,0.000114609258947286,20.4662979796079,Inf,Inf,"FBgn0051806","CG31806"
"FBgn0091806",407.232659273856,951.843675059103,0.00824964661344971,140.664704090333,2.337346117466,1.22487138622956,"FBgn0261671","tweek"
"FBgn0275220",2.51884500009423,571.413853022553,9.39221444835236e-05,61.9457818552884,226.855504408242,7.82562985535331,"FBgn0260758","CG42556"
"FBgn0091799",12.8413349581242,278.366623287679,0.000732490510954127,42.0067433940779,21.6773897881674,4.43811914464294,"FBgn0000287","salr"
"FBgn0091795",118.357484974696,87.5329245956873,0.0484913799164203,12.4821676705947,-1.35214818334228,-0.435253266751941,"FBgn0052831","CG33695"
"FBgn0091794",333.267319626874,508.728675721031,0.000679821514219867,27.371814574657,1.5264883346216,0.610216564554276,"FBgn0040232","cmet"
"FBgn0091793",16.0560580154001,46.1427137440222,0.00673886251053692,7.4318710259264,2.87385071103783,1.52298511954074,"FBgn0264442","ab"
"FBgn0091791",52.5891231102251,20.5673884344585,0.00601900350805847,7.71827213175028,-2.55691787403195,-1.35440582321953,"FBgn0032354","CG4788"
"FBgn0091788",0.206910225912544,65.7269147941051,1.32876492729459e-05,5.0752137109487,317.659093475092,8.31133550884618,"FBgn0023175","Prosalpha7"
"FBgn0091786",0,81.9768437822486,0.000704884681467116,12.875560326624,Inf,Inf,"FBgn0031986","CG8673"
"FBgn0091783",220.422166892893,413.390494134529,0.000487193413163048,28.2900736360653,1.87544882604935,0.907235897810327,"FBgn0031981","Megf8"
"FBgn0091779",292.902875247954,163.793238475184,0.00204639357914287,24.9054679375697,-1.78824765890646,-0.838546552815194,"FBgn0031493","Sf3b2"
"FBgn0091776",0.297758179578528,40.6428862904369,0.000466166486585541,5.86668505417362,136.496288189182,7.09271790953619,"FBgn0031715","tomb"
"FBgn0091775",8.24879182454552,21.0461514954117,0.0184576364669621,3.9915717592511,2.55142231045105,1.35130171303995,"FBgn0031716","CG14015"
"FBgn0091774",1329.79784907037,612.149214062272,2.97748470707706e-05,63.9005807179254,-2.17234265522572,-1.11925168509662,"FBgn0014189","Hel25E"
"FBgn0091773",0,18.0282200670018,0.00216210910698787,3.51592698638467,Inf,Inf,"FBgn0031718","CG14014"
"FBgn0091772",142.673562729294,10.0707053735975,0.000280742767073415,17.5700828891728,-14.1671866504349,-3.82448138818619,"FBgn0032929","Mcm10"
"FBgn0091769",458.650952117877,141.407207634087,0.000431931951966145,45.4859007408685,-3.24347648038357,-1.69754097735272,"FBgn0032925","CG9246"
"FBgn0091768",419.972753023254,604.543547579898,0.00109206667424587,31.5007327659326,1.43948278365198,0.525550534237615,"FBgn0032923","Pld3"
"FBgn0091766",732.306896472273,216.361125141136,1.42493401487729e-05,40.4485455222829,-3.38465099030418,-1.75900707736998,"FBgn0032919","CG9253"
"FBgn0091765",101.426233879527,276.367291074765,0.00141107567566825,31.3710207727766,2.72481073686548,1.44615602494708,"FBgn0031299","CG4629"
"FBgn0091763",414.328314641949,937.168553824895,0.0160969047683794,157.702183331371,2.26189840449299,1.17753413064259,"FBgn0016926","Pino"
"FBgn0091762",101.576187483483,0,0.00417476049073197,22.6532880452307,-Inf,-Inf,"FBgn0031305","Iris"
"FBgn0091761",80.4583172536162,42.1007168873761,0.000491814362402306,5.63325026647874,-1.91109138281067,-0.934396765429805,"FBgn0031309","Tfb4"
"FBgn0091759",398.133607213456,770.165901064052,0.00131683880885189,65.8258333959649,1.93444081863487,0.95191659232829,"FBgn0031313","CG5080"
"FBgn0091756",0.206910225912544,204.273414763717,2.6529213413748e-05,17.8102977068031,987.256255039125,9.9472807930887,"FBgn0031323","CG5139"
"FBgn0091754",0,266.55784018441,6.27710336406501e-05,27.0347037574456,Inf,Inf,"FBgn0031332","CG5556"
"FBgn0091751",0.3062482579386,290.854739758431,5.31589320258628e-05,28.6214016767315,949.735164915599,9.89138146160859,"FBgn0031335","CG5565"
"FBgn0091749",16.7432399001615,55.924969977971,0.000421065872249476,5.59148776953884,3.34015222331203,1.73991385324215,"FBgn0002543","robo2"
"FBgn0091748",0,46.0203968381412,1.13241917399144e-06,2.34424783811388,Inf,Inf,"FBgn0031343","CG18131"
"FBgn0091744",8.9354120538682,333.269895050316,0.000252054867993298,42.1418560174723,37.2976526478195,5.22101293126831,"FBgn0051798","CG31798"
"FBgn0091743",43.5738722649809,97.7296689526765,0.00205823767060588,10.458723710299,2.24285021901115,1.16533327824629,"FBgn0032772","CG17350"
"FBgn0091742",0,578.085888088129,9.20279784099264e-05,62.7200606623567,Inf,Inf,"FBgn0032771","CG17349"
"FBgn0091738",0,171.910004028366,6.60642030023158e-05,17.5927163854017,Inf,Inf,"FBgn0032769","CG10750"
"FBgn0091737",8.21892340910203,35.9719682749815,0.003331685790285,5.90691485223199,4.37672508727171,2.12985176764484,"FBgn0015380","drl"
"FBgn0091733",297.970158436863,95.954583983521,0.000129250055174702,23.280207074706,-3.10532489503613,-1.63474421850579,"FBgn0010300","brat"
"FBgn0091731",49.4006052696715,17.5189057721282,0.0025410951999591,6.4220937078405,-2.81984536661335,-1.49561605094436,"FBgn0086445","l(2)37Cd"
"FBgn0091730",44.8219163817383,789.436896919676,0.00011205810001315,83.6576292388499,17.6127430651607,4.13854771151353,"FBgn0002036","CG10561"
"FBgn0091724",65.5395251367397,34.3849329510366,1.26889595339234e-05,2.39420614661438,-1.90605359708179,-0.930588687535863,"FBgn0032750","CG10495"
"FBgn0274308",223.560674172926,145.023528048916,0.00021053340085336,9.87777995242343,-1.54154761769083,-0.62437945431397,"FBgn0032748","CG10492"
"FBgn0091718",227.433885648572,784.510067855777,4.34651905671293e-07,24.1463253097801,3.44939834105457,1.78634474273906,"FBgn0086442","mib2"
"FBgn0091717",4.11558776659056,14.3420291846707,0.011582158703373,2.85307232978834,3.48480703074691,1.80107876986921,"FBgn0032741","Sidpn"
"FBgn0096691",0,152.939798480684,7.65632428086245e-05,16.0629977103476,Inf,Inf,"FBgn0028569","robl37BC"
"FBgn0091714",459.726112759278,187.998930426023,0.000248911469714602,35.2261937143141,-2.44536557584395,-1.29005016048696,"FBgn0032026","CG7627"
"FBgn0091713",6539.78690318059,3006.47962522079,8.359588235455e-06,252.780915723139,-2.1752307410699,-1.12116844525598,"FBgn0010265","RpS13"
"FBgn0091711",976.084869094007,595.028939451035,0.000124892029066427,43.6452852884445,-1.64039898629893,-0.714046757250118,"FBgn0027094","AlaRS"
"FBgn0091708",0,131.638877789522,0.00246503576080257,26.3550988040068,Inf,Inf,"FBgn0262002","CG42820"
"FBgn0091705",128.788963958031,54.1688832006612,0.00130427489291242,13.1784923487681,-2.37754512089442,-1.24947272071693,"FBgn0014417","CG13397"
"FBgn0091704",0.87319283873299,204.57546039083,2.33115440145218e-05,17.3848935667841,234.28440009617,7.87211708485004,"FBgn0032660","elfless"
"FBgn0091702",107.621505943879,34.198625598092,0.00537632585179094,17.2733549554231,-3.14695412642208,-1.65395614842797,"FBgn0010520","Bka"
"FBgn0091701",25.0873398305714,12.0294871681381,0.0259909709722609,4.44338731073119,-2.08548706024801,-1.06038436081311,"FBgn0032153","CG4537"
"FBgn0091700",737.289644144403,399.766478274944,6.21758872571842e-05,34.1748991796299,-1.84430082113419,-0.883073990779497,"FBgn0029174","Fkbp59"
"FBgn0091699",101.527178987167,7.68468972911464,0.000266832022414991,12.3199654407919,-13.2116171980914,-3.72373516865341,"FBgn0031540","Pif1"
"FBgn0091694",764.66835576289,518.834275184141,0.000294970256091777,32.8678010051993,-1.47382004685696,-0.559560382400399,"FBgn0284253","LeuRS"
"FBgn0091693",0.62073067773763,3655.06831148596,2.17803389835388e-05,308.24434002658,5888.33199739305,12.5236433007393,"FBgn0031545","CG3213"
"FBgn0091692",50.3298056614293,37.5972930094831,0.0395840254116051,4.85966038962162,-1.33865503691276,-0.420784235005895,"FBgn0031549","Spindly"
"FBgn0091690",26.8723810862619,53.1713525021686,0.0330560881301924,9.54463848211648,1.97866174685025,0.984525004072684,"FBgn0004892","sob"
"FBgn0274619",0,62.9371821078964,0.00218366838824079,12.2985255979033,Inf,Inf,"FBgn0261054","Sfp24Bc"
"FBgn0275380",0,49.9060362642645,0.00164659005292236,9.2229468284955,Inf,Inf,"FBgn0259951","Sfp24Ba"
"FBgn0091685",0,537.497367977935,0.00505753525478355,124.814982344235,Inf,Inf,"FBgn0259952","Sfp24Bb"
"FBgn0274830",0,121.122993088519,0.015616050522293,36.2667985939073,Inf,Inf,"FBgn0261054","Sfp24Bc"
"FBgn0091676",103.464388855158,17.4505763632061,4.77069241323497e-05,8.31416502547868,-5.92899550718042,-2.56778770349598,"FBgn0015376","cutlet"
"FBgn0091675",303.425014384715,199.941290635029,0.00457313013782396,23.5241832585453,-1.51757054994,-0.601763587112049,"FBgn0032725","Nedd8"
"FBgn0091674",319.712800640875,88.5379734525678,0.000698976597009664,36.2517178336669,-3.61102460530287,-1.85240825075664,"FBgn0032726","CG10621"
"FBgn0091673",117.415216771656,185.615203848521,0.00556894000991974,16.1659127446554,1.58084453575977,0.660695496401813,"FBgn0032727","CG10623"
"FBgn0091672",321.813432320802,406.387876906867,0.0383254872268288,31.9851021723492,1.2628058250277,0.336632820593434,"FBgn0015772","Nak"
"FBgn0091664",12.4870657925861,27.6467056430529,0.00957450834468858,4.04878964427665,2.2140273865993,1.14667306776835,"FBgn0032023","CG14274"
"FBgn0091662",95.4263237064157,163.578017249571,0.00406138019152405,15.1119288668549,1.71418127510421,0.777519682884044,"FBgn0032022","CG14275"
"FBgn0091661",73.0658369580813,49.6135474163529,0.00359628318092933,5.07071084651811,-1.47269930821351,-0.558462894845648,"FBgn0032020","strat"
"FBgn0091659",76.788478633568,50.8057087910246,0.00233943132405752,5.1476601638813,-1.51141437568397,-0.59589925003731,"FBgn0032016","Mettl14"
"FBgn0091658",542.643214012751,88.1432525573622,0.000226259632393112,57.9117949520321,-6.15637837575381,-2.62208190353879,"FBgn0032014","CG7840"
"FBgn0091657",15.5581871197694,45.8266657299535,0.00591475865696143,7.26824035722147,2.94550164342237,1.55851335794253,"FBgn0032013","Scgalpha"
"FBgn0091656",34.0132465401454,178.640614660678,6.38863564904648e-05,14.7137739639735,5.25208948960019,2.39289149831429,"FBgn0032008","CG14277"
"FBgn0091655",58.5458059440919,97.8737196956912,0.00310340991916064,8.24972666498395,1.67174604768709,0.741355706528351,"FBgn0032000","CG8372"
"FBgn0091652",18.8845336444347,65.2629322794573,0.000118858513493807,5.26547404391451,3.45589324620099,1.78905865281528,"FBgn0031999","CG8419"
"FBgn0091649",94.2889067792924,170.844414738479,0.000694378247754408,11.9901884849911,1.81192486554526,0.857523132893736,"FBgn0031420","Atxn7"
"FBgn0091648",29.6360734200063,10.2703165945461,0.00405782572835374,4.29337121612187,-2.88560465952376,-1.52887365782864,"FBgn0031419","CG15390"
"FBgn0091647",157.36889068579,365.777942857029,8.37091039325437e-05,22.2361127094489,2.32433450641372,1.21681770902495,"FBgn0261647","Axud1"
"FBgn0091641",0,292.195121213957,6.12404128772394e-06,19.8216073560474,Inf,Inf,"FBgn0031407","CG4270"
"FBgn0091638",419.126154969715,545.364231097475,0.00610876632534289,30.5249085566814,1.30119350613393,0.379835527451905,"FBgn0267378","sau"
"FBgn0091634",33.7923364196013,21.0610060450837,0.0282812484422025,4.42993485409792,-1.604497731365,-0.682121749762583,"FBgn0085203","CG34174"
"FBgn0091631",0,21.9536516827004,0.00099712158009332,3.68220362211842,Inf,Inf,"FBgn0031393","CG15382"
"FBgn0091630",353.830314332449,652.953737643418,0.000751738950595712,47.5538141917001,1.8453866477645,0.883923123261986,"FBgn0031392","AIF"
"FBgn0091629",105.291401980934,176.101300529246,0.0254150791837147,23.954802567221,1.67251358815731,0.742017931935518,"FBgn0027509","TBCD"
"FBgn0273662",0,26.2357329017676,1.38786202085009e-05,2.04749528136844,Inf,Inf,"FBgn0031388","CG12674"
"FBgn0274107",32.0022072771326,6.82223019706807,0.000143663192861388,2.95698536618794,-4.69087180477814,-2.22985607445615,"FBgn0028952","Kebab"
"FBgn0091624",479.22890344386,696.188226001651,0.00149789743344,39.3605916946245,1.45272587066153,0.538762492131913,"FBgn0003557","Su(dx)"
"FBgn0091623",100.674106793788,361.260253218889,0.000979757433520969,43.5608765176034,3.58841279773025,1.84334586210293,"FBgn0031384","CG4238"
"FBgn0091621",10.2462441789282,57.2227191673483,0.00180503453143517,8.83969127574831,5.58475068211132,2.48149287646325,"FBgn0040717","Nplp4"
"FBgn0091620",222.569613612318,340.931652307709,0.00292168735761687,24.5251294883104,1.53179783517781,0.615225904683116,"FBgn0031381","Npc2a"
"FBgn0091619",224.128151934061,288.681479112,0.000972388319926662,10.775530909617,1.28801971827676,0.365154679820813,"FBgn0031379","CG7289"
"FBgn0091609",137.040093869119,56.4118638467817,0.000642099866550666,12.4440616897856,-2.42927789518406,-1.28052753528943,"FBgn0014092","CG4278"
"FBgn0091608",161.904493997541,60.7894004855198,0.00387021626466047,22.1973937785999,-2.66336717757411,-1.41325133532625,"FBgn0001086","fzy"
"FBgn0091607",379.546168447094,503.777415421418,0.00473804774075123,28.4523550289868,1.3273152446318,0.408511059369542,"FBgn0011708","Syx5"
"FBgn0091603",125.084984130677,232.2394295647,0.000134707215010519,12.439820772091,1.85665314808754,0.892704322396355,"FBgn0040079","pkaap"
"FBgn0091601",393.509963648734,801.287646878993,1.42426589711789e-05,31.9659244525083,2.03625758150882,1.02592007028416,"FBgn0044323","Cka"
"FBgn0091598",388.158614551203,822.05705912026,0.0194647175917983,137.133594656881,2.11783798762456,1.08259222890032,"FBgn0031971","Sirup"
"FBgn0091597",140.155345463779,34.7100733219757,0.00293031914258319,21.8618296158711,-4.0378867587999,-2.01360045133094,"FBgn0032374","CG14931"
"FBgn0091594",0,707.634461040601,0.000128144108995975,81.4227904508506,Inf,Inf,"FBgn0032371","CG4983"
"FBgn0091592",0.360034354881844,7.45032529387772,0.00152215930662653,1.29035183837026,20.693373265234,4.37109693565546,"FBgn0085191","CG34162"
"FBgn0091591",0,40.6363308628108,0.00054632592249837,6.08552231442847,Inf,Inf,"FBgn0032365","CG14929"
"FBgn0091590",0,334.742342021927,0.000556503281057203,50.3020619238382,Inf,Inf,"FBgn0032364","CG4970"
"FBgn0091588",431.761513904325,309.737149604428,0.0258301191190936,41.4555949885112,-1.39396102293747,-0.479190222037775,"FBgn0032864","CG2493"
"FBgn0273837",0,32.9542051607601,0.000976399966819306,5.50518372189511,Inf,Inf,"FBgn0262878","CG43233"
"FBgn0091582",214.518586812501,830.287575736969,0.000976614150918596,102.871945732612,3.87046916574496,1.95250845579304,"FBgn0051678","CG31678"
"FBgn0091580",7.27341532700367,40.3157987767814,0.00258497194121717,6.67889268389293,5.54289793229638,2.47064044187969,"FBgn0014859","Hr38"
"FBgn0091579",0,175.05936188153,4.11442426934355e-05,16.4897619601389,Inf,Inf,"FBgn0032878","CG9316"
"FBgn0091578",23.6124608574007,66.0586978643062,0.00938691459641576,11.2857371367823,2.79762021685266,1.48420012674438,"FBgn0032879","CarT"
"FBgn0091577",715.321500987307,993.423607178149,0.000361471373438368,38.5892929889064,1.38877917944169,0.473817224192996,"FBgn0032880","TM9SF2"
"FBgn0091574",109.114926130936,206.339902728852,0.0069543927076321,24.1819323312856,1.89103278575515,0.919174376210118,"FBgn0250785","vari"
"FBgn0091573",92.1159481134385,42.1082293164088,0.000624870047718874,7.67894684263679,-2.18759965946948,-1.12934874263517,"FBgn0261068","LSm7"
"FBgn0091572",0.777402103847625,2.82591367904659,0.0444739044627473,0.808595088901073,3.63507336172643,1.86198448038446,"FBgn0032602","ppk17"
"FBgn0091571",3562.91270968886,1790.47048014399,0.0128871440776968,506.975306538833,-1.98993099813761,-0.992718405457058,"FBgn0000406","Cyt-b5-r"
"FBgn0091568",6.63155437204516,19.3538607502598,4.55355628614451e-05,1.21977956380276,2.91845013468406,1.54520241820863,"FBgn0032612","CG13282"
"FBgn0091564",0,114.751515633784,0.00045583415453788,16.6173047463753,Inf,Inf,"FBgn0052832","CG32832"
"FBgn0091562",164.535088582404,262.222151113012,0.00213692503069628,19.0068739053377,1.59371568321539,0.672394277382952,"FBgn0015803","RtGEF"
"FBgn0091561",261.535865611319,1199.14337636858,2.53309912028393e-05,81.1788778367257,4.58500547741581,2.1969234573178,"FBgn0003475","spir"
"FBgn0091560",0,119.49641187861,0.000204710108317668,14.9534911239415,Inf,Inf,"FBgn0040996","CG12617"
"FBgn0091559",78.9928938023002,871.704308881836,5.18378767652563e-06,52.2676855894995,11.0352243970641,3.4640440614546,"FBgn0045842","yuri"
"FBgn0091558",313.43582365033,1591.66720656027,4.73321524788063e-05,123.384682897894,5.07812791793684,2.34429673690128,"FBgn0261268","Cul3"
"FBgn0091557",485.7210176599,269.804561074476,0.00073608817497719,34.1900294066206,-1.8002698535768,-0.84821317724219,"FBgn0086691","UK114"
"FBgn0091555",0,23.2272026145892,6.32671746997737e-10,0.337455493840556,Inf,Inf,"FBgn0041103","nht"
"FBgn0091554",0,112.499459200745,0.000209683263441632,14.1389680605726,Inf,Inf,"FBgn0032563","CG15258"
"FBgn0091548",173.566457824058,244.598969533118,0.0210154786803021,22.885974120116,1.409252528395,0.494930155876968,"FBgn0263278","Fic"
"FBgn0091547",12.0880076052781,26.0520702133881,0.00465110879733606,3.185676562404,2.1551996874996,1.10782154672447,"FBgn0031811","CG13982"
"FBgn0091546",33.8941154924732,93.0104657080691,0.000226882051903162,7.53626963388128,2.74414789578219,1.45635823761921,"FBgn0031808","Nepl5"
"FBgn0091545",3.90459349931832,291.175971268191,0.00012997362113552,33.1380084302253,74.5726722433528,6.22057513499215,"FBgn0043854","slam"
"FBgn0091543",2122.95700274342,4057.77538887626,0.0018685927285804,366.573479469499,1.911378979241,0.934613857469924,"FBgn0015623","Cpr"
"FBgn0091542",158.417187287174,225.359344370332,0.0118880228558549,18.7895995954246,1.42256877697119,0.508498404234233,"FBgn0265778","PDZ-GEF"
"FBgn0091540",2.59436419761839,21.359652052368,0.00143894343164476,3.3778717798138,8.2330969846007,3.04143522091073,"FBgn0053531","Ddr"
"FBgn0274645",0,80.258981850571,0.000993187222976818,13.4513837702447,Inf,Inf,"FBgn0260452","CG13984"
"FBgn0091537",10.3387435331725,64.9812870217498,0.00233074522014837,10.8176237057774,6.28522090844535,2.65196345234948,"FBgn0085409","smal"
"FBgn0091533",220.115750942818,177.288921237062,0.0243183570714412,14.3230711604664,-1.24156517737784,-0.312159999421807,"FBgn0284255","Arpc4"
"FBgn0091531",212.058858325445,355.41223615837,0.0401648750129307,54.9420499614598,1.67600749605528,0.745028601601458,"FBgn0266450","Kr-h1"
"FBgn0091529",225.206193632578,155.296552286152,0.00709042726034246,17.4620057503204,-1.45016866322704,-0.536220703999071,"FBgn0031776","Pfdn1"
"FBgn0091528",0.666282612820446,23.9061047019976,3.874308727594e-05,2.1662559920642,35.8798267311831,5.16510101818059,"FBgn0031465","CG3123"
"FBgn0091526",84.6230405841655,141.074814718724,0.000641878719480294,8.71213539042997,1.66709697199325,0.737338025706931,"FBgn0031772","CG13994"
"FBgn0091525",4.36491561644665,23.0101566520045,0.0230495938634208,6.15023976559662,5.27161546154617,2.39824513666732,"FBgn0031770","CG13995"
"FBgn0091524",350.722476425121,93.0142394896394,0.000204304260671492,32.2374507324894,-3.77063209191951,-1.91480639071904,"FBgn0031769","CG9135"
"FBgn0091515",38.9666494571814,116.007529071875,3.3988536916906e-05,7.01941288469618,2.97709786927795,1.5739066495911,"FBgn0045852","ham"
"FBgn0091513",908.047031589444,597.227913435641,0.015640457731228,93.10094301286,-1.52043635463348,-0.604485426512453,"FBgn0032715","CG17597"
"FBgn0091512",238.302304284994,379.57147979352,0.000353784795999608,19.5253698017921,1.5928149789923,0.671578693484149,"FBgn0035060","Eps-15"
"FBgn0091511",0.686554150181641,2.73684861058917,0.00928863952007421,0.543843514221366,3.98635506007076,1.99507021509171,"FBgn0031854","TTLL3A"
"FBgn0091510",0,214.083609304771,0.000161393817475181,25.669559613986,Inf,Inf,"FBgn0051910","CG31910"
"FBgn0091507",858.39835427832,1255.05459901755,0.0424932227949179,154.507615916252,1.46208877587225,0.548030912263169,"FBgn0015776","nrv1"
"FBgn0091506",310.969458183272,3669.02332995816,0.00187689496719,636.77890274062,11.7986613585563,3.56055127981979,"FBgn0015777","nrv2"
"FBgn0091504",0,978.819645794313,0.000260523624990306,127.945902986009,Inf,Inf,"FBgn0031859","CG17377"
"FBgn0091503",0,182.213959390618,0.000191879898370101,22.5375737879591,Inf,Inf,"FBgn0031861","CG17375"
"FBgn0091501",119.639698112569,30.9895432534586,3.33507305958654e-05,8.05060643394559,-3.86064735236834,-1.94884277851574,"FBgn0042092","CG13773"
"FBgn0091499",303.117635366097,77.0793962182708,0.000377542490134274,31.6162469333292,-3.93253774987727,-1.97546061466813,"FBgn0028554","x16"
"FBgn0091497",1113.43073946913,205.247605504198,3.67421157123887e-06,56.4732126901858,-5.42481719450004,-2.43957452243605,"FBgn0026196","nop5"
"FBgn0091495",127.07245993226,387.557038130094,5.37214301107487e-05,25.7072037037555,3.0498901047221,1.60875725964968,"FBgn0031871","Fgop2"
"FBgn0091494",87.6921132380433,42.9264922273182,0.00711982719902353,11.1916982471655,-2.0428436773652,-1.03057881027836,"FBgn0031872","ihog"
"FBgn0091493",45.8267726765145,19.7613258778903,0.00734035004506526,6.56037365958297,-2.31901305406775,-1.21351094115071,"FBgn0031873","Gas41"
"FBgn0091488",931.802384933078,345.821140617879,1.32550038117973e-05,45.3712239332864,-2.69446333809502,-1.42999795699735,"FBgn0264922","smt3"
"FBgn0091487",319.27811103683,208.450888373572,0.000217795622482099,14.0245381054718,-1.53167066606423,-0.615106127868345,"FBgn0016978","snRNP-U1-70K"
"FBgn0091485",433.048561387429,872.515282121544,0.011363850073936,122.06748473793,2.0148208767306,1.01065158478834,"FBgn0028990","Spn27A"
"FBgn0091482",329.133905774387,753.129387777881,0.00347657036909763,91.0359007965662,2.28821575220552,1.19422308793894,"FBgn0028703","Nhe3"
"FBgn0091481",219.133595262306,378.111087568773,0.000301286839318986,21.3373669718643,1.72548206091435,0.786999474779256,"FBgn0028467","CG11070"
"FBgn0091480",421.602771350823,731.826423856478,0.000479186935233894,45.3409174031172,1.73581976587035,0.795617157238639,"FBgn0286898","Tango1"
"FBgn0091479",0,22.3020586003357,0.000208098224653312,2.79909691915286,Inf,Inf,"FBgn0085374","CG34345"
"FBgn0091477",23.2811225825265,105.946652697162,0.00050738674412499,12.2107438536778,4.55075361257191,2.1861054778589,"FBgn0032850","Kua"
"FBgn0091474",59.5029092117112,213.293115981726,4.80493919316836e-05,14.8840855552135,3.58458298606593,1.84180529216891,"FBgn0004374","neb"
"FBgn0091473",38.8793929890286,69.9750712601399,0.0120549529756609,8.75645172010257,1.79979845055416,0.84783535618467,"FBgn0045064","bwa"
"FBgn0091472",519.484449664133,101.456521256979,0.000333655368254505,57.1611421132866,-5.12026672340098,-2.35621896462083,"FBgn0019686","lok"
"FBgn0091471",24.3628521365306,65.3120777076145,0.00122977187694839,7.150249436218,2.68080589832432,1.42266676588431,"FBgn0032840","sNPF"
"FBgn0091464",146.744045690488,349.924687110371,8.14409893522103e-05,21.5734139247041,2.38459206616417,1.25374248448709,"FBgn0263873","sick"
"FBgn0091459",117.842564822752,57.4130934186988,0.00151046675451153,10.9809434705736,-2.05253815472644,-1.03740904057701,"FBgn0032819","CG10463"
"FBgn0091456",97.4450117693467,246.909270882695,7.5359497631936e-05,15.6541888971729,2.53383181344502,1.34132076679858,"FBgn0000464","Lar"
"FBgn0091454",87.3790845248269,58.2117744856413,0.018862978095502,9.14656707446127,-1.50105516103757,-0.58597699434242,"FBgn0032814","CG10366"
"FBgn0091452",442.354736639657,672.598898667997,0.00335770142852159,49.083146326109,1.52049665790263,0.60454264528512,"FBgn0032955","CG2201"
